category_id,category_code
2232732113235346234,apparel.tshirt
2053013559440310913,sport.snowboard
2164478103445832281,apparel.shoes
2292044075982913587,furniture.bathroom.bath
2110187395721723987,apparel.costume
2073725967779496307,apparel.shoes.step_ins
2232732102414041665,computers.components.cooler
2232732106943890077,appliances.kitchen.toster
2084962304016777941,apparel.costume
2053013553375346967,computers.notebook
2232732088413454589,furniture.universal.light
2232732134299140424,apparel.tshirt
2053013557133443581,furniture.living_room.cabinet
2176851562834428674,construction.tools.welding
2071490004441367490,apparel.sock
2232732113872880456,apparel.shoes
2139960757717042139,apparel.tshirt
2232732120533435382,stationery.cartrige
2059484601981600061,country_yard.furniture.hammok
2053013562837697343,sport.ski
2232732092490318178,computers.desktop
2053013560555995845,auto.accessories.compressor
2232732103764607583,apparel.shoes
2053013563173241677,apparel.shoes
2053013562250494749,construction.tools.welding
2171876348610478994,apparel.shirt
2232732127806357670,apparel.costume
2053013558802776671,apparel.shoes.ballet_shoes
2053013552737812719,stationery.cartrige
2053013558005858861,electronics.telephone
2232732137855910312,apparel.pajamas
2053013563307459413,apparel.shoes
2053013566503518219,sport.trainer
2053013565069067197,apparel.shoes.keds
2232732086987391203,apparel.shoes.sandals
2053013553668948267,apparel.costume
2232732098077131237,apparel.shoes.moccasins
2060981320581906480,apparel.trousers
2053013559348036219,sport.ski
2232732110148338414,apparel.trousers
2232732110861370114,furniture.living_room.cabinet
2053013553945772349,electronics.audio.subwoofer
2232732098706276853,apparel.shoes
2053013554004492609,computers.components.cooler
2232732100056842769,appliances.personal.massager
2053013554449088861,furniture.living_room.chair
2053013557234106884,sport.snowboard
2053013551924117699,sport.ski
2055156924315337497,apparel.trousers
2098563440799908223,apparel.glove
2053013553325015316,appliances.kitchen.toster
2096280510920655375,construction.tools.saw
2053013552570040549,electronics.video.projector
2232732074379314153,appliances.personal.hair_cutter
2098563450757186313,construction.tools.light
2232732082063278200,electronics.clocks
2232732086257582287,electronics.tablet
2053013557938749994,accessories.bag
2053013558861496931,apparel.shoes
2053013559255761525,sport.ski
2232732113596056386,accessories.bag
2135658543242543872,apparel.shoes
2053013559792632471,furniture.living_room.sofa
2232732119669408734,apparel.shoes
2232732086173696205,apparel.tshirt
2053013557603205653,electronics.audio.music_tools.piano
2232732109796016868,apparel.shirt
2059484599414685885,apparel.jacket
2053013563248739153,apparel.shoes
2116907507795361987,furniture.bedroom.bed
2053013562292437791,medicine.tools.tonometer
2053013557510930959,apparel.shirt
2053013559515808389,construction.tools.saw
2053013551932506308,construction.tools.drill
2053013552502931683,computers.peripherals.camera
2053013559767466645,sport.trainer
2053013563911439225,appliances.kitchen.refrigerators
2185524688778691138,appliances.kitchen.fryer
2053013559515808389,others
2232732082868584591,electronics.audio.music_tools.piano
2055156924407612189,accessories.bag
2232732101919113783,furniture.bedroom.blanket
2053013553853497655,apparel.jeans
2232732116137804674,apparel.underwear
2232732101575180847,computers.components.cooler
2232732098546893297,apparel.shoes.keds
2232732101667455537,apparel.shoes.slipons
2232732079362146365,electronics.audio.acoustic
2232732134441746764,apparel.tshirt
2086471240800797129,apparel.trousers
2053013559104766575,apparel.costume
2232732108713886406,apparel.costume
2053013565362668491,apparel.shoes.keds
2053013553912217915,apparel.tshirt
2053013560581161671,auto.accessories.compressor
2234185357446873711,apparel.shirt
2053013554189041997,computers.components.memory
2053013563215184719,apparel.shoes
2053013556655292897,apparel.shoes
2053013562778977083,sport.ski
2053013561495519987,electronics.clocks
2053013560899928785,auto.accessories.videoregister
2116907525235277959,sport.bicycle
2053013564599305123,sport.trainer
2053013553257906447,kids.toys
2100064858975240628,furniture.kitchen.table
2232732127554699424,apparel.shoes
2053013558131687989,apparel.shoes.keds
2232732094302257552,furniture.kitchen.table
2053013554499420513,electronics.audio.acoustic
2053013553727668527,apparel.shoes
2232732083229294743,furniture.kitchen.chair
2053013552259662037,computers.components.power_supply
2232732100132340243,appliances.personal.massager
2232732119585522652,apparel.costume
2232732120994807810,apparel.shoes
2053013566033757167,appliances.ironing_board
2053013555673825698,apparel.shoes
2053013563584283495,sport.ski
2232732086089810123,electronics.smartphone
2053013561302581993,apparel.shoes.moccasins
2232732113503781696,accessories.bag
2053013565748544479,apparel.shoes
2116907519078040377,apparel.shoes
2053013558920217191,computers.notebook
2232732120457937908,sport.diving
2053013553031414015,computers.peripherals.monitor
2053013563835941749,appliances.kitchen.refrigerators
2053013557477376525,furniture.bathroom.bath
2232732120617321464,apparel.shoes
2232732124778070108,apparel.shirt
2084962303446352569,construction.tools.welding
2053013565152953281,apparel.shoes.step_ins
2232732106096640653,appliances.kitchen.toster
2053013565706601437,apparel.shoes.moccasins
2232732074815521775,computers.peripherals.mouse
2053013552167387343,appliances.environment.climate
2232732113017242422,computers.notebook
2232732099243147775,furniture.living_room.chair
2053013554096767303,computers.components.power_supply
2053013552351936731,appliances.environment.air_conditioner
2232732087339712749,appliances.ironing_board
2053013553585062181,electronics.audio.acoustic
2053013555782877609,sport.bicycle
2053013557712257564,construction.tools.pump
2053013557863252517,computers.components.cooler
2090971680481476652,furniture.living_room.shelving
2055156910180532997,apparel.skirt
2076715364279910943,appliances.environment.air_conditioner
2053013565194896323,apparel.shoes.sandals
2053013560807654091,auto.accessories.alarm
2232732092767142250,furniture.universal.light
2053013558559507023,apparel.shoes
2053013563810775923,appliances.kitchen.washer
2053013564154708873,apparel.jumper
2053013556881785325,furniture.living_room.chair
2053013562116277013,construction.tools.light
2053013552603594983,electronics.video.tv
2053013563743667055,appliances.kitchen.hood
2053013552427434207,apparel.shirt
2186437444507796404,furniture.bedroom.pillow
2061717948468297988,computers.components.sound_card
2232732109108150994,construction.tools.painting
2053013558223962683,apparel.shoes
2053013560463721151,apparel.jumper
2053013554751078769,appliances.kitchen.grill
2053013557896806951,country_yard.lawn_mower
2053013552695869677,electronics.tablet
2232732127638585506,apparel.shoes
2053013556965671411,apparel.shoes
2053013556856619499,accessories.bag
2053013565916316649,appliances.personal.massager
2053013564918072245,apparel.pajamas
2232732078733000751,electronics.telephone
2232732093857661318,furniture.bedroom.blanket
2059484599456628927,apparel.shirt
2053013552125444301,appliances.environment.vacuum
2232732104418919023,apparel.shoes.step_ins
2116907524262199379,apparel.shoes
2232732083992658091,computers.peripherals.printer
2053013566142809077,construction.tools.generator
2053013557695480347,appliances.environment.air_conditioner
2232732098614002163,apparel.shoes.sandals
2187707789055361298,construction.tools.screw
2100064855133258156,apparel.shoes
2232732129735737558,sport.ski
2232732098228126185,apparel.shoes
2200173753902563889,apparel.trousers
2053013554155487563,computers.components.motherboard
2232732107019387551,stationery.cartrige
2053013551940894917,computers.desktop
2053013560111399597,apparel.shirt
2053013556630127071,construction.tools.drill
2146660887094624580,apparel.jeans
2069241409453425602,appliances.kitchen.grill
2053013557670314521,electronics.audio.acoustic
2232732104066597479,furniture.kitchen.table
2232732104569913971,appliances.kitchen.grill
2053013563391345499,apparel.glove
2053013559574528649,medicine.tools.tonometer
2232732108923601612,apparel.costume
2232732107883414193,electronics.audio.acoustic
2053013564741911467,apparel.shirt
2127424806855902066,electronics.audio.dictaphone
2232732110022509290,sport.ski
2053013560841208525,electronics.audio.subwoofer
2053013551966060743,kids.carriage
2094006184079000416,apparel.sock
2146660887002349890,apparel.dress
2232732099025043963,apparel.shoes.moccasins
2053013565127787455,apparel.shoes
2163334577303585455,apparel.shoes
2053013565941482475,appliances.personal.massager
2138568472580325973,sport.bicycle
2232732132814356774,construction.tools.screw
2053013561621349116,kids.skates
2053013560623104713,auto.accessories.parktronic
2053013556311359947,construction.tools.drill
2053013560035902119,apparel.pajamas
2232732110207058672,appliances.kitchen.kettle
2232732125549822064,auto.accessories.anti_freeze
2232732102304989759,apparel.shoes.slipons
2053013565480109009,apparel.shoes.keds
2232732107967300275,apparel.underwear
2053013555757711783,kids.skates
2053013561579406073,electronics.clocks
2053013552293216471,appliances.environment.air_heater
2232732098370732525,apparel.shoes.moccasins
2070004992093193064,apparel.shoes
2232732090669990196,furniture.living_room.chair
2232732103462617687,apparel.shoes.slipons
2232732135146389852,apparel.trousers
2053013556722401763,kids.skates
2232732097708032475,apparel.shoes
2232732107489149609,apparel.shorts
2141478614846144872,apparel.shoes
2232732095568937384,sport.trainer
2053013561529074421,electronics.clocks
2232732103982711397,furniture.kitchen.table
2053013553786388787,apparel.shoes
2053013555464110485,furniture.bedroom.bed
2053013565446554575,apparel.shoes.keds
2232732081895506036,furniture.bedroom.bed
2232732105912091273,appliances.kitchen.mixer
2053013552452600032,appliances.personal.scales
2091727629378912491,construction.tools.axe
2134905045102100487,furniture.kitchen.table
2053013556202308035,construction.tools.saw
2053013554524586339,kids.dolls
2053013556168753601,apparel.shirt
2232732103101907535,electronics.clocks
2232732135054115162,apparel.trousers
2141355031935321056,stationery.cartrige
2053013561218695907,stationery.cartrige
2232732062048060242,appliances.kitchen.washer
2053013555631882655,electronics.smartphone
2053013561780732677,furniture.bedroom.pillow
2053013565547217877,accessories.bag
2232732114686575452,furniture.bathroom.bath
2232732112857858866,computers.notebook
2060237588744111062,sport.trainer
2232732102019777081,apparel.shoes.keds
2053013554591695207,electronics.audio.acoustic
2232732099519971845,construction.tools.welding
2232732085041234105,apparel.shirt
2232732111775728410,kids.swing
2232732133988761920,apparel.sock
2097815709164765207,apparel.tshirt
2053013558668558935,accessories.bag
2053013554222596431,computers.components.hdd
2053013556487520725,furniture.kitchen.chair
2053013562644759347,apparel.shoes
2232732080201007182,construction.tools.drill
2232732133720326458,electronics.clocks
2232732114124538702,apparel.shoes
2053013552662315243,apparel.shoes.slipons
2053013554692358509,furniture.bathroom.bath
2232732101407408685,apparel.shoes.slipons
2053013555531219353,electronics.telephone
2053013555321504139,appliances.kitchen.meat_grinder
2232732093144629622,construction.tools.light
2232732092565815652,appliances.kitchen.oven
2232732090569326898,appliances.personal.massager
2079713979038433581,apparel.shoes
2232732086651846873,apparel.shoes
2232732131824501006,construction.tools.welding
2149484526546452752,apparel.trousers
2232732079588638785,apparel.glove
2232732110936867588,construction.tools.pump
2232732062115169108,computers.peripherals.printer
2053013559289315959,apparel.shoes
2232732113403118398,kids.swing
2053013562686702389,kids.skates
2232732099670966793,appliances.personal.massager
2232732130230665442,apparel.shoes
2232732111238857484,sport.tennis
2116907524379639897,apparel.shoes
2232732097397653970,accessories.wallet
2232732077902528542,appliances.personal.scales
2053013557024391671,others
2053013555413778833,others
2053013558098133555,others
2075210506573972478,others
2053013561352913645,others
2096280601366626625,others
2053013555178897795,others
2090228413959766319,others
2127425438190928416,others
2125175529001713727,others
2151564095713706619,others
2053013566067311601,others
2232732090200228138,others
2053013565589160919,others
2282652065970782774,others
2074462942123786261,others
2053013566562238479,others
2053013558525952589,others
2053013553459233053,others
2059484599456628927,others
2053013556437189073,others
2053013558643393109,others
2053013566587404305,others
2053013552075112651,others
2160912607672795565,others
2053013558668558935,others
2053013561814287111,others
2053013557787755041,others
2232732091206861120,others
2053013564154708873,others
2232732079462809663,others
2053013558978937451,others
2061717948493463814,others
2127425439776375330,others
2232732090292502828,others
2232732107774362287,others
2053013559222207091,others
2125931803410694331,others
2179887863137566752,others
2232732102539870787,others
2084218014168776941,others
2236178430586519997,others
2127425115674116182,others
2053013553526341921,others
2061717948367634684,others
2110937064932377589,others
2112418071384687332,others
2160912655915679819,others
2149939352476582010,others
2053013563693335403,others
2060981320514797612,others
2232732107698864813,others
2053013556546240985,others
2053013553559896355,others
2053013555690602915,others
2135658542386905834,others
2232732091559182664,others
2125175570022007765,others
2053013562560873263,others
2142171269733286244,others
2109094160752443566,others
2053013561159975647,others
2053013553199186187,others
2070747671722722162,others
2062461754293617058,others
2127424806855902066,others
2147846602826449803,others
2053013555380224399,others
2053013555355058573,others
2053013556403634639,others
2232732084420477103,others
2053013562393101093,others
2116907520856425375,others
2059484599414685885,others
2105319762216091759,others
2156718775112565355,others
2090228401527849663,others
2053013560555995845,others
2155812777791324581,others
2059484601444729123,others
2146660886926852416,others
2078957452669223168,others
2053013558836331105,others
2232732106717397655,others
2086471239416676686,others
2137704922018218396,others
2053013560111399597,others
2075210504652981138,others
2061717948468297988,others
2090971675423146874,others
2142047355153678986,others
2053013562359546659,others
2141355067922449282,others
2110937189394154243,others
2053013553115300101,others
2053013561185141473,others
2232732086869950687,others
2074462919071891634,others
2232732110576157434,others
2053013566310581247,others
2053013556110033341,others
2053013559675191951,others
2053013562871251777,others
2053013563332625239,others
2126679657276244294,others
2053013558559507023,others
2146306510567768475,others
2104564977263182827,others
2104564975811953573,others
2078957452635668734,others
2116907504691576833,others
2053013559767466645,others
2232732082189107324,others
2053013561663292159,others
2053013563584283495,others
2090971680481476652,others
2053013559071212141,others
2232732094134485388,others
2149484852091552186,others
2232732088337957115,others
2053013563450065759,others
2053013558618227283,others
2053013562837697343,others
2197886010094781004,others
2053013563215184719,others
2053013555657048481,others
2141478391348462154,others
2232732112924967732,others
2232732083002802323,others
2136221634460123799,others
2127425433661080090,others
2232732101835227701,others
2053013556462354899,others
2232732088245682425,others
2232732089436864792,others
2119910569631810087,others
2085718636156158307,others
2095518917320508073,others
2145727399449330153,others
2053013553165631753,others
2053013554071601477,others
2283608440666325640,others
2053013562451821351,others
2232732105425552001,others
2106075695351333719,others
2198101653054292436,others
2053013561495519987,others
2156501936323428882,others
2053013559935238815,others
2162513024617808683,others
2053013552469377249,others
2232732091643068746,others
2053013556042924473,others
2195004589441286373,others
2232732083304792217,others
2053013562208551707,others
2116907507954745551,others
2232732086433743059,others
2053013555438944659,others
2059484599339188409,others
2082717806897398246,others
2166064863317590601,others
2053013560220451507,others
2232732083615170721,others
2053013561554240247,others
2232732083455787165,others
2171876346882425704,others
2053013562644759347,others
2053013562753811257,others
2152289023127715889,others
2053013564968403895,others
2076715364279910943,others
2053013556579795419,others
2053013561327747819,others
2127425432411177496,others
2053013561218695907,others
2053013561956893455,others
2075962341748376288,others
2075210506532029436,others
2079713983761220055,others
2164598684107407750,others
2127425375913902544,others
2055909009252155819,others
2147123662791115686,others
2088750507198775704,others
2053013558752445019,others
2100064857104581040,others
2180736567012753620,others
2060981320481243178,others
2053013566377689091,others
2053013558861496931,others
2053013551957672134,others
2053013557737423389,others
2171876326942704016,others
2232732081383800932,others
2175419595697947312,others
2139960757574435799,others
2053013554524586339,others
2151564008329576933,others
2076715364204413467,others
2053013560413389501,others
2053013561302581993,others
2113934844126822698,others
2175419595093967522,others
2159419215583380463,others
2053013558349791811,others
2090971685539807320,others
2127425430859285014,others
2053013562913194819,others
2053013558005858861,others
2232732083757777061,others
2053013558223962683,others
2053013561529074421,others
2232732094235148686,others
2247290329591972819,others
2053013555984204213,others
2053013560010736293,others
2232732090862928184,others
2151563850841850061,others
2053013561982059281,others
2100065069302809284,others
2226177254918980158,others
2053013563366179673,others
2232732092892971374,others
2232732091131363646,others
2232732089503973658,others
2232732090770653494,others
2146430800990568867,others
2091727629378912491,others
2141355068383822734,others
2053013565882762215,others
2232732082549817478,others
2232732082474320004,others
2071490004441367490,others
2053013563424899933,others
2103807459595387724,others
2145727399348666855,others
2232732083900383401,others
2059484387635888645,others
2150829959453606568,others
2053013563307459413,others
2053013563173241677,others
2232732094646190486,others
2145727399558382059,others
2145727308156108933,others
2166064333434388927,others
2116907525201723525,others
2232732088002412789,others
2053013559473865347,others
2053013552259662037,others
2232732091483685190,others
2086471225382536008,others
2232732091055866172,others
2053013559322870393,others
2105319817211805903,others
2053013558131687989,others
2053013552821698803,others
2232732101734564403,others
2053013553484398879,others
2090971680431145002,others
2155241212938814273,others
2053013554692358509,others
2232732094730076568,others
2053013554298093907,others
2124430574616576362,others
2053013552788144369,others
2139960757851259871,others
2053013553375346967,others
2060981320581906480,others
2232732082667257993,others
2150829657950257794,others
2158174724725670855,others
2162513070000177858,others
2232732089185206545,others
2232732106860003995,others
2053013563391345499,others
2141229835995840847,others
2084217994270999025,others
2232732082642092168,others
2053013557166998015,others
2053013562250494749,others
2141478496122176368,others
2053013558593061457,others
2112418215870071678,others
2053013556521075159,others
2139960757641544665,others
2053013562778977083,others
2095518921355428757,others
2053013561914950413,others
2181922923097358794,others
2053013558249128509,others
2139960757993866211,others
2152167773222993940,others
2288541787440022009,others
2134905045613805589,others
2110187395755278421,others
2193508829692429007,others
2232732124610297944,others
2053013562611204913,others
2289312847718515256,others
2053013554038047043,others
2145849128779776714,others
2076715358323998979,others
2053013560144954031,others
2119149008294249184,others
2055156924466332447,others
2078957452602114300,others
2099306010899383229,others
2163212765890609705,others
2059484602216481097,others
2053013552385491165,others
2073725967729164657,others
2134905045328592909,others
2146430800906682785,others
2080463777718862211,others
2155114825741500949,others
2053013561696846593,others
2186437187866722802,others
2094006184079000416,others
2098563448148329133,others
2053013553912217915,others
2053013562812531517,others
2232732082331713664,others
2053013555858375085,others
2053013563248739153,others
2134905041696326587,others
2070747673358500784,others
2232732088103076087,others
2104564977229628393,others
2053013563483620193,others
2166064674305475225,others
2084962291626803333,others
2116907507795361987,others
2053013560035902119,others
2110187392055903187,others
2176851562641490686,others
2232732084797964469,others
2164478081568343037,others
2053013557569651219,others
2232732085594882243,others
2232732083690668195,others
2053013552989470973,others
2060237591176806498,others
2053013561453576945,others
2055156924273394455,others
2053013558072967729,others
2232732092414820704,others
2053013563651392361,others
2070005009172398851,others
2053013561243861733,others
2053013559104766575,others
2053013553887052089,others
2053013566344134657,others
2232732106792895129,others
2180736540135654014,others
2095518906859913319,others
2053013555287949705,others
2232732088480563455,others
2232732092825862508,others
2186437320398340890,others
2053013562082722579,others
2053013562183385881,others
2053013558492398155,others
2232732089269092627,others
2232732067123168163,others
2053013552427434207,others
2070005009256284935,others
2080463777567867259,others
2232732083380289691,others
2162513074060264222,others
2232732080125509708,others
2053013554625249641,others
2079713978300236035,others
2102305967893905931,others
2232732105282945663,others
2179887855134835524,others
2127425440925614628,others
2221851497447031037,others
2053013560463721151,others
2053013556361691598,others
2053013557645148695,others
2187837841160012400,others
2053013558458843721,others
2053013557930361385,others
2232732092356100446,others
2102307650380235197,others
2232732066963784607,others
2053013559708746385,others
2053013563550729061,others
2053013560841208525,others
2053013558802776671,others
2053013563273904979,others
2089490106086851034,others
2070747673266226092,others
2144356630513320518,others
2053013553283072273,others
2281916615115145478,others
2053013563139687243,others
2106075725441269865,others
2127425270821421370,others
2053013554449088861,others
2134905038609318757,others
2159536004787077583,others
2134904816839688395,others
2053013554994348409,others
2053013553853497655,others
2053013566453186567,others
2053013557385101831,others
2060981320548352046,others
2055156924315337497,others
2071489994693804498,others
2053013564918072245,others
2139960757784151005,others
2053013558156853815,others
2071489994601529806,others
2090971641239568586,others
2053013564741911467,others
2053013552662315243,others
2166064779414732801,others
2053013558785999453,others
2053013552863641845,others
2145153815500816706,others
2053013561126421213,others
2053013561604571899,others
2053013557225718275,others
2053013557846475300,others
2070004998778912979,others
2053013557955527211,others
2173216776639218138,others
2158174784544834196,others
2134904835026190593,others
2079713971606127501,others
2075962341706433246,others
2134905019189691101,others
2232732079253094459,others
2116907518801216297,others
2181922917904810326,others
2078957458692244080,others
2175419524847763461,others
2053013552192553169,others
2053013556168753601,others
2106830258215846573,others
2058719826188173878,others
2061717937420501730,others
2053013558727279193,others
2075962337495351848,others
2053013557066334713,others
2053013558031024687,others
2158174729414901910,others
2079713982830084515,others
2232732107212325539,others
2075962341790319330,others
2053013558895051365,others
2141355028059784056,others
2053013557544485393,others
2053013563517174627,others
2250810931162382792,others
2253831128676827229,others
2053013558282682943,others
2232732067559375783,others
2090971680783466556,others
2053013561638126333,others
2053013559138321009,others
2089490116119625748,others
2053013557510930959,others
2232732086802841821,others
2134905035589419799,others
2141478391264576072,others
2134905039313961849,others
2137704926053138958,others
2110937222638207897,others
2060237588744111062,others
2053013558190408249,others
2053013563768832881,others
2232732081450909798,others
2180736592824501056,others
2053013557695480347,others
2134905045538308115,others
2098563440799908223,others
2058719829233238746,others
2070005009298227977,others
2053013562325992225,others
2193508859874640225,others
2166773308459057374,others
2159649186167915110,others
2053013561747178243,others
2053013556277805513,others
2053013563970159485,others
2164367422893589471,others
2053013566411243525,others
2146551904958677622,others
2053013557452210699,others
2053013566478352393,others
2053013561277416167,others
2055156895844401457,others
2105319819401232597,others
2078957461921858354,others
2232732096365855160,others
2232732076711346189,others
2053013564641248165,others
2053013560287560373,others
2232732079924183111,others
2126679652444405974,others
2152289064542273825,others
2232732066611463064,others
2127423224756044198,others
2282021604802167751,others
2135658529762050598,others
2159535974915244827,others
2139960758077752293,others
2135658359968236364,others
2232732092951691632,others
2160098698049093979,others
2145603402644587402,others
2053013564557362081,others
2135658545893344074,others
2053013559733912211,others
2053013559641637517,others
2100065069009208002,others
